"STATION","NAME","DATE","TMAX","TMIN"
"MXM00076680","MEXICO CITY, MX","2017-11-03","80","55"
"MXM00076680","MEXICO CITY, MX","2017-11-04","80","51"
"MXM00076680","MEXICO CITY, MX","2017-11-05",,
"MXM00076680","MEXICO CITY, MX","2017-11-06","80","49"
"MXM00076680","MEXICO CITY, MX","2017-11-07","82","50"
"MXM00076680","MEXICO CITY, MX","2017-11-08",,
"MXM00076680","MEXICO CITY, MX","2017-11-09","83","50"
"MXM00076680","MEXICO CITY, MX","2017-11-10","75","50"
"MXM00076680","MEXICO CITY, MX","2017-11-11","77","49"
"MXM00076680","MEXICO CITY, MX","2017-11-12","76","53"
"MXM00076680","MEXICO CITY, MX","2017-11-13","76","53"
"MXM00076680","MEXICO CITY, MX","2017-11-14","72","51"
"MXM00076680","MEXICO CITY, MX","2017-11-15",,
"MXM00076680","MEXICO CITY, MX","2017-11-16","75","46"
"MXM00076680","MEXICO CITY, MX","2017-11-17","76","46"
"MXM00076680","MEXICO CITY, MX","2017-11-18","77","47"
"MXM00076680","MEXICO CITY, MX","2017-11-19","78","48"
"MXM00076680","MEXICO CITY, MX","2017-11-20",,
"MXM00076680","MEXICO CITY, MX","2017-11-21","73","47"
"MXM00076680","MEXICO CITY, MX","2017-11-22","76","47"
"MXM00076680","MEXICO CITY, MX","2017-11-23","67","42"
"MXM00076680","MEXICO CITY, MX","2017-11-24",,
"MXM00076680","MEXICO CITY, MX","2017-11-25","72","43"
"MXM00076680","MEXICO CITY, MX","2017-11-26","74","44"
"MXM00076680","MEXICO CITY, MX","2017-11-27","75","42"
"MXM00076680","MEXICO CITY, MX","2017-11-28",,
"MXM00076680","MEXICO CITY, MX","2017-11-29","74","44"
"MXM00076680","MEXICO CITY, MX","2017-11-30","76","44"
"MXM00076680","MEXICO CITY, MX","2017-12-01","71","40"
"MXM00076680","MEXICO CITY, MX","2017-12-02","69","38"
"MXM00076680","MEXICO CITY, MX","2017-12-03",,
"MXM00076680","MEXICO CITY, MX","2017-12-04",,
"MXM00076680","MEXICO CITY, MX","2017-12-05","75","47"
"MXM00076680","MEXICO CITY, MX","2017-12-06","78","47"
"MXM00076680","MEXICO CITY, MX","2017-12-07","78","47"
"MXM00076680","MEXICO CITY, MX","2017-12-08",,
"MXM00076680","MEXICO CITY, MX","2017-12-09",,
"MXM00076680","MEXICO CITY, MX","2017-12-10","65","37"
"MXM00076680","MEXICO CITY, MX","2017-12-11",,
"MXM00076680","MEXICO CITY, MX","2017-12-12","69","36"
"MXM00076680","MEXICO CITY, MX","2017-12-14",,
"MXM00076680","MEXICO CITY, MX","2017-12-15","76","45"
"MXM00076680","MEXICO CITY, MX","2017-12-16",,
"MXM00076680","MEXICO CITY, MX","2017-12-17","73","49"
"MXM00076680","MEXICO CITY, MX","2017-12-18",,
"MXM00076680","MEXICO CITY, MX","2017-12-19","78","49"
"MXM00076680","MEXICO CITY, MX","2017-12-20",,
"MXM00076680","MEXICO CITY, MX","2017-12-21","78","48"
"MXM00076680","MEXICO CITY, MX","2017-12-22","77","48"
"MXM00076680","MEXICO CITY, MX","2017-12-23","77","47"
"MXM00076680","MEXICO CITY, MX","2017-12-24",,
"MXM00076680","MEXICO CITY, MX","2017-12-25","76","45"
"MXM00076680","MEXICO CITY, MX","2017-12-26","72","44"
"MXM00076680","MEXICO CITY, MX","2017-12-27","75","45"
"MXM00076680","MEXICO CITY, MX","2017-12-28","74","46"
"MXM00076680","MEXICO CITY, MX","2017-12-29","73","43"
"MXM00076680","MEXICO CITY, MX","2017-12-30","72","45"
"MXM00076680","MEXICO CITY, MX","2017-12-31","72","45"
"MXM00076680","MEXICO CITY, MX","2018-01-01","72","45"
"MXM00076680","MEXICO CITY, MX","2018-01-02","72","42"
"MXM00076680","MEXICO CITY, MX","2018-01-03","72","42"
"MXM00076680","MEXICO CITY, MX","2018-01-04","73","45"
"MXM00076680","MEXICO CITY, MX","2018-01-05","71","45"
"MXM00076680","MEXICO CITY, MX","2018-01-06","73","47"
"MXM00076680","MEXICO CITY, MX","2018-01-07","73","44"
"MXM00076680","MEXICO CITY, MX","2018-01-08","76","44"
"MXM00076680","MEXICO CITY, MX","2018-01-09",,
"MXM00076680","MEXICO CITY, MX","2018-01-10",,
"MXM00076680","MEXICO CITY, MX","2018-01-11","77","42"
"MXM00076680","MEXICO CITY, MX","2018-01-12","77","44"
"MXM00076680","MEXICO CITY, MX","2018-01-13","71","43"
"MXM00076680","MEXICO CITY, MX","2018-01-14","70","35"
"MXM00076680","MEXICO CITY, MX","2018-01-15",,
"MXM00076680","MEXICO CITY, MX","2018-01-16","71","38"
"MXM00076680","MEXICO CITY, MX","2018-01-17","69","40"
"MXM00076680","MEXICO CITY, MX","2018-01-18","69","39"
"MXM00076680","MEXICO CITY, MX","2018-01-19","69","41"
"MXM00076680","MEXICO CITY, MX","2018-01-20",,
"MXM00076680","MEXICO CITY, MX","2018-01-21",,
"MXM00076680","MEXICO CITY, MX","2018-01-22","77","47"
"MXM00076680","MEXICO CITY, MX","2018-01-23","78","47"
"MXM00076680","MEXICO CITY, MX","2018-01-24","74","47"
"MXM00076680","MEXICO CITY, MX","2018-01-25","69","45"
"MXM00076680","MEXICO CITY, MX","2018-01-26","67","45"
"MXM00076680","MEXICO CITY, MX","2018-01-27",,
"MXM00076680","MEXICO CITY, MX","2018-01-28","72","48"
"MXM00076680","MEXICO CITY, MX","2018-01-29",,
"MXM00076680","MEXICO CITY, MX","2018-01-30","52","35"
"MXM00076680","MEXICO CITY, MX","2018-01-31",,
"MXM00076680","MEXICO CITY, MX","2018-02-01",,
"MXM00076680","MEXICO CITY, MX","2018-02-02","76","46"
"MXM00076680","MEXICO CITY, MX","2018-02-03","77","49"
"MXM00076680","MEXICO CITY, MX","2018-02-04","76","49"
"MXM00076680","MEXICO CITY, MX","2018-02-05",,
"MXM00076680","MEXICO CITY, MX","2018-02-06","80","52"
"MXM00076680","MEXICO CITY, MX","2018-02-07","79","51"
"MXM00076680","MEXICO CITY, MX","2018-02-08","75","50"
"MXM00076680","MEXICO CITY, MX","2018-02-09","72","47"
"MXM00076680","MEXICO CITY, MX","2018-02-10","68","48"
"MXM00076680","MEXICO CITY, MX","2018-02-11",,
"MXM00076680","MEXICO CITY, MX","2018-02-12",,
"MXM00076680","MEXICO CITY, MX","2018-02-13","76","49"
"MXM00076680","MEXICO CITY, MX","2018-02-14","76","49"
"MXM00076680","MEXICO CITY, MX","2018-02-15","77","49"
"MXM00076680","MEXICO CITY, MX","2018-02-16","78","49"
"MXM00076680","MEXICO CITY, MX","2018-02-17",,
"MXM00076680","MEXICO CITY, MX","2018-02-18","78","49"
"MXM00076680","MEXICO CITY, MX","2018-02-19","77","49"
"MXM00076680","MEXICO CITY, MX","2018-02-20","75","54"
"MXM00076680","MEXICO CITY, MX","2018-02-21",,
"MXM00076680","MEXICO CITY, MX","2018-02-22","77","51"
"MXM00076680","MEXICO CITY, MX","2018-02-23","77","52"
"MXM00076680","MEXICO CITY, MX","2018-02-24",,
"MXM00076680","MEXICO CITY, MX","2018-02-26","80","53"
"MXM00076680","MEXICO CITY, MX","2018-02-27","81","55"
"MXM00076680","MEXICO CITY, MX","2018-02-28","81","55"
"MXM00076680","MEXICO CITY, MX","2018-03-01","83","55"
"MXM00076680","MEXICO CITY, MX","2018-03-02","81","54"
"MXM00076680","MEXICO CITY, MX","2018-03-03","81","51"
"MXM00076680","MEXICO CITY, MX","2018-03-05","84","51"
"MXM00076680","MEXICO CITY, MX","2018-03-06","82","53"
"MXM00076680","MEXICO CITY, MX","2018-03-07","79","53"
"MXM00076680","MEXICO CITY, MX","2018-03-08",,
"MXM00076680","MEXICO CITY, MX","2018-03-09","79","49"
"MXM00076680","MEXICO CITY, MX","2018-03-13","82","51"
"MXM00076680","MEXICO CITY, MX","2018-03-14","81","51"
"MXM00076680","MEXICO CITY, MX","2018-03-15",,
"MXM00076680","MEXICO CITY, MX","2018-03-16","79","51"
"MXM00076680","MEXICO CITY, MX","2018-03-17",,
"MXM00076680","MEXICO CITY, MX","2018-03-19",,
"MXM00076680","MEXICO CITY, MX","2018-03-20","86","56"
"MXM00076680","MEXICO CITY, MX","2018-03-21","85","54"
"MXM00076680","MEXICO CITY, MX","2018-03-22","82","54"
"MXM00076680","MEXICO CITY, MX","2018-03-23","80","52"
"MXM00076680","MEXICO CITY, MX","2018-03-24",,
"MXM00076680","MEXICO CITY, MX","2018-03-25","83","53"
"MXM00076680","MEXICO CITY, MX","2018-03-26",,
"MXM00076680","MEXICO CITY, MX","2018-03-27","86","56"
"MXM00076680","MEXICO CITY, MX","2018-03-28","85","56"
"MXM00076680","MEXICO CITY, MX","2018-03-29","84","55"
"MXM00076680","MEXICO CITY, MX","2018-03-30","83","54"
"MXM00076680","MEXICO CITY, MX","2018-03-31",,
"MXM00076680","MEXICO CITY, MX","2018-04-01",,
"MXM00076680","MEXICO CITY, MX","2018-04-02","82","51"
"MXM00076680","MEXICO CITY, MX","2018-04-03","81","54"
"MXM00076680","MEXICO CITY, MX","2018-04-04","81","55"
"MXM00076680","MEXICO CITY, MX","2018-04-05","81","55"
"MXM00076680","MEXICO CITY, MX","2018-04-06","81","56"
"MXM00076680","MEXICO CITY, MX","2018-04-07","76","52"
"MXM00076680","MEXICO CITY, MX","2018-04-08",,
"MXM00076680","MEXICO CITY, MX","2018-04-09","83","62"
"MXM00076680","MEXICO CITY, MX","2018-04-10","83","54"
"MXM00076680","MEXICO CITY, MX","2018-04-11","78","52"
"MXM00076680","MEXICO CITY, MX","2018-04-12","74","52"
"MXM00076680","MEXICO CITY, MX","2018-04-13","77","54"
"MXM00076680","MEXICO CITY, MX","2018-04-14","81","54"
"MXM00076680","MEXICO CITY, MX","2018-04-16","80","51"
"MXM00076680","MEXICO CITY, MX","2018-04-17",,
"MXM00076680","MEXICO CITY, MX","2018-04-18","82","56"
"MXM00076680","MEXICO CITY, MX","2018-04-19","82","56"
"MXM00076680","MEXICO CITY, MX","2018-04-20","82","52"
"MXM00076680","MEXICO CITY, MX","2018-04-21",,
"MXM00076680","MEXICO CITY, MX","2018-04-22","85","56"
"MXM00076680","MEXICO CITY, MX","2018-04-23","86","56"
"MXM00076680","MEXICO CITY, MX","2018-04-24","80","57"
"MXM00076680","MEXICO CITY, MX","2018-04-25","76","54"
"MXM00076680","MEXICO CITY, MX","2018-04-26",,
"MXM00076680","MEXICO CITY, MX","2018-04-27","79","55"
"MXM00076680","MEXICO CITY, MX","2018-04-28","81","55"
"MXM00076680","MEXICO CITY, MX","2018-04-29","81","55"
"MXM00076680","MEXICO CITY, MX","2018-04-30","82","55"
"MXM00076680","MEXICO CITY, MX","2018-05-01","79","54"
"MXM00076680","MEXICO CITY, MX","2018-05-02","81","54"
"MXM00076680","MEXICO CITY, MX","2018-05-03",,
"MXM00076680","MEXICO CITY, MX","2018-05-04","83","55"
"MXM00076680","MEXICO CITY, MX","2018-05-05","83","56"
"MXM00076680","MEXICO CITY, MX","2018-05-06",,
"MXM00076680","MEXICO CITY, MX","2018-05-07","77","54"
"MXM00076680","MEXICO CITY, MX","2018-05-08","73","55"
"MXM00076680","MEXICO CITY, MX","2018-05-09",,
"MXM00076680","MEXICO CITY, MX","2018-05-10","76","54"
"MXM00076680","MEXICO CITY, MX","2018-05-11","79","54"
"MXM00076680","MEXICO CITY, MX","2018-05-12",,
"MXM00076680","MEXICO CITY, MX","2018-05-13","83","56"
"MXM00076680","MEXICO CITY, MX","2018-05-15",,
"MXM00076680","MEXICO CITY, MX","2018-05-16","83","56"
"MXM00076680","MEXICO CITY, MX","2018-05-17","82","57"
"MXM00076680","MEXICO CITY, MX","2018-05-18",,
"MXM00076680","MEXICO CITY, MX","2018-05-19","85","58"
"MXM00076680","MEXICO CITY, MX","2018-05-20","80","58"
"MXM00076680","MEXICO CITY, MX","2018-05-21","86","58"
"MXM00076680","MEXICO CITY, MX","2018-05-22",,
"MXM00076680","MEXICO CITY, MX","2018-05-23","82","54"
"MXM00076680","MEXICO CITY, MX","2018-05-24","83","55"
"MXM00076680","MEXICO CITY, MX","2018-05-25","83","56"
"MXM00076680","MEXICO CITY, MX","2018-05-26","81","55"
"MXM00076680","MEXICO CITY, MX","2018-05-27","81","55"
"MXM00076680","MEXICO CITY, MX","2018-05-28",,
"MXM00076680","MEXICO CITY, MX","2018-05-29","85","58"
"MXM00076680","MEXICO CITY, MX","2018-05-30",,
"MXM00076680","MEXICO CITY, MX","2018-05-31","89","60"
"MXM00076680","MEXICO CITY, MX","2018-06-01","91","58"
"MXM00076680","MEXICO CITY, MX","2018-06-02","85","58"
"MXM00076680","MEXICO CITY, MX","2018-06-03","81","56"
"MXM00076680","MEXICO CITY, MX","2018-06-04","80","55"
"MXM00076680","MEXICO CITY, MX","2018-06-05","84","55"
"MXM00076680","MEXICO CITY, MX","2018-06-06","85","56"
"MXM00076680","MEXICO CITY, MX","2018-06-07","86","58"
"MXM00076680","MEXICO CITY, MX","2018-06-08","83","58"
"MXM00076680","MEXICO CITY, MX","2018-06-09","82","58"
"MXM00076680","MEXICO CITY, MX","2018-06-10","78","57"
"MXM00076680","MEXICO CITY, MX","2018-06-11","84","57"
"MXM00076680","MEXICO CITY, MX","2018-06-12","86","59"
"MXM00076680","MEXICO CITY, MX","2018-06-13",,
"MXM00076680","MEXICO CITY, MX","2018-06-14",,
"MXM00076680","MEXICO CITY, MX","2018-06-15",,
"MXM00076680","MEXICO CITY, MX","2018-06-16","74","58"
"MXM00076680","MEXICO CITY, MX","2018-06-17","86","56"
"MXM00076680","MEXICO CITY, MX","2018-06-19",,
"MXM00076680","MEXICO CITY, MX","2018-06-20","77","55"
"MXM00076680","MEXICO CITY, MX","2018-06-21","74","56"
"MXM00076680","MEXICO CITY, MX","2018-06-22","76","56"
"MXM00076680","MEXICO CITY, MX","2018-06-23","80","56"
"MXM00076680","MEXICO CITY, MX","2018-06-24","79","56"
"MXM00076680","MEXICO CITY, MX","2018-06-25","79","56"
"MXM00076680","MEXICO CITY, MX","2018-06-26","75","57"
"MXM00076680","MEXICO CITY, MX","2018-06-27","78","54"
"MXM00076680","MEXICO CITY, MX","2018-06-28",,
"MXM00076680","MEXICO CITY, MX","2018-06-29","79","54"
"MXM00076680","MEXICO CITY, MX","2018-06-30","76","54"
"MXM00076680","MEXICO CITY, MX","2018-07-01","76","54"
"MXM00076680","MEXICO CITY, MX","2018-07-02","80","54"
"MXM00076680","MEXICO CITY, MX","2018-07-03","79","56"
"MXM00076680","MEXICO CITY, MX","2018-07-04","77","58"
"MXM00076680","MEXICO CITY, MX","2018-07-05","79","56"
"MXM00076680","MEXICO CITY, MX","2018-07-06",,
"MXM00076680","MEXICO CITY, MX","2018-07-07","74","54"
"MXM00076680","MEXICO CITY, MX","2018-07-08","78","58"
"MXM00076680","MEXICO CITY, MX","2018-07-09","76","53"
"MXM00076680","MEXICO CITY, MX","2018-07-10",,
"MXM00076680","MEXICO CITY, MX","2018-07-11","76","53"
"MXM00076680","MEXICO CITY, MX","2018-07-12","75","53"
"MXM00076680","MEXICO CITY, MX","2018-07-13","75","53"
"MXM00076680","MEXICO CITY, MX","2018-07-14","77","54"
"MXM00076680","MEXICO CITY, MX","2018-07-15","77","54"
"MXM00076680","MEXICO CITY, MX","2018-07-16","78","54"
"MXM00076680","MEXICO CITY, MX","2018-07-17","78","56"
"MXM00076680","MEXICO CITY, MX","2018-07-18","79","54"
"MXM00076680","MEXICO CITY, MX","2018-07-19","80","54"
"MXM00076680","MEXICO CITY, MX","2018-07-20","79","54"
"MXM00076680","MEXICO CITY, MX","2018-07-21","77","55"
"MXM00076680","MEXICO CITY, MX","2018-07-22","79","55"
"MXM00076680","MEXICO CITY, MX","2018-07-23","83","58"
"MXM00076680","MEXICO CITY, MX","2018-07-24","85","60"
"MXM00076680","MEXICO CITY, MX","2018-07-25","84","56"
"MXM00076680","MEXICO CITY, MX","2018-07-26",,
"MXM00076680","MEXICO CITY, MX","2018-07-27","76","55"
"MXM00076680","MEXICO CITY, MX","2018-07-28","82","55"
"MXM00076680","MEXICO CITY, MX","2018-07-29","81","54"
"MXM00076680","MEXICO CITY, MX","2018-07-31","81","56"
"MXM00076680","MEXICO CITY, MX","2018-08-01","80","57"
"MXM00076680","MEXICO CITY, MX","2018-08-02","78","56"
"MXM00076680","MEXICO CITY, MX","2018-08-03","75","56"
"MXM00076680","MEXICO CITY, MX","2018-08-04","74","56"
"MXM00076680","MEXICO CITY, MX","2018-08-05","70","55"
"MXM00076680","MEXICO CITY, MX","2018-08-06","76","54"
"MXM00076680","MEXICO CITY, MX","2018-08-07","77","54"
"MXM00076680","MEXICO CITY, MX","2018-08-09","77","55"
"MXM00076680","MEXICO CITY, MX","2018-08-10","74","54"
"MXM00076680","MEXICO CITY, MX","2018-08-11","78","54"
"MXM00076680","MEXICO CITY, MX","2018-08-12","78","56"
"MXM00076680","MEXICO CITY, MX","2018-08-13",,
"MXM00076680","MEXICO CITY, MX","2018-08-14","78","51"
"MXM00076680","MEXICO CITY, MX","2018-08-15","78","51"
"MXM00076680","MEXICO CITY, MX","2018-08-16","75","54"
"MXM00076680","MEXICO CITY, MX","2018-08-17","78","54"
"MXM00076680","MEXICO CITY, MX","2018-08-18","79","53"
"MXM00076680","MEXICO CITY, MX","2018-08-19","78","53"
"MXM00076680","MEXICO CITY, MX","2018-08-20","81","55"
"MXM00076680","MEXICO CITY, MX","2018-08-21","77","55"
"MXM00076680","MEXICO CITY, MX","2018-08-22","73","55"
"MXM00076680","MEXICO CITY, MX","2018-08-23",,
"MXM00076680","MEXICO CITY, MX","2018-08-24","77","54"
"MXM00076680","MEXICO CITY, MX","2018-08-25","78","56"
"MXM00076680","MEXICO CITY, MX","2018-08-26","80","54"
"MXM00076680","MEXICO CITY, MX","2018-08-27",,
"MXM00076680","MEXICO CITY, MX","2018-08-28","73","55"
"MXM00076680","MEXICO CITY, MX","2018-08-29","74","55"
"MXM00076680","MEXICO CITY, MX","2018-08-30","75","55"
"MXM00076680","MEXICO CITY, MX","2018-08-31","78","55"
"MXM00076680","MEXICO CITY, MX","2018-09-01","78","54"
"MXM00076680","MEXICO CITY, MX","2018-09-02","79","54"
"MXM00076680","MEXICO CITY, MX","2018-09-03","79","54"
"MXM00076680","MEXICO CITY, MX","2018-09-04","80","58"
"MXM00076680","MEXICO CITY, MX","2018-09-05","81","56"
"MXM00076680","MEXICO CITY, MX","2018-09-06","77","56"
"MXM00076680","MEXICO CITY, MX","2018-09-07",,
"MXM00076680","MEXICO CITY, MX","2018-09-08",,
"MXM00076680","MEXICO CITY, MX","2018-09-09","78","54"
"MXM00076680","MEXICO CITY, MX","2018-09-10","80","54"
"MXM00076680","MEXICO CITY, MX","2018-09-11","81","57"
"MXM00076680","MEXICO CITY, MX","2018-09-12","78","57"
"MXM00076680","MEXICO CITY, MX","2018-09-13","70","56"
"MXM00076680","MEXICO CITY, MX","2018-09-14","74","56"
"MXM00076680","MEXICO CITY, MX","2018-09-16","80","57"
"MXM00076680","MEXICO CITY, MX","2018-09-18","74","56"
"MXM00076680","MEXICO CITY, MX","2018-09-19","75","56"
"MXM00076680","MEXICO CITY, MX","2018-09-20","79","56"
"MXM00076680","MEXICO CITY, MX","2018-09-21","80","56"
"MXM00076680","MEXICO CITY, MX","2018-09-22","81","58"
"MXM00076680","MEXICO CITY, MX","2018-09-23","80","57"
"MXM00076680","MEXICO CITY, MX","2018-09-24","80","53"
"MXM00076680","MEXICO CITY, MX","2018-09-25","79","53"
"MXM00076680","MEXICO CITY, MX","2018-09-26","80","56"
"MXM00076680","MEXICO CITY, MX","2018-09-27","79","53"
"MXM00076680","MEXICO CITY, MX","2018-09-28","77","55"
"MXM00076680","MEXICO CITY, MX","2018-09-29","75","54"
"MXM00076680","MEXICO CITY, MX","2018-09-30","74","56"
"MXM00076680","MEXICO CITY, MX","2018-10-02","73","53"
"MXM00076680","MEXICO CITY, MX","2018-10-03","73","53"
"MXM00076680","MEXICO CITY, MX","2018-10-04","72","56"
"MXM00076680","MEXICO CITY, MX","2018-10-05","76","54"
"MXM00076680","MEXICO CITY, MX","2018-10-06","81","54"
"MXM00076680","MEXICO CITY, MX","2018-10-07","75","54"
"MXM00076680","MEXICO CITY, MX","2018-10-09","76","55"
"MXM00076680","MEXICO CITY, MX","2018-10-10","79","58"
"MXM00076680","MEXICO CITY, MX","2018-10-11","77","58"
"MXM00076680","MEXICO CITY, MX","2018-10-12",,
"MXM00076680","MEXICO CITY, MX","2018-10-13","77","56"
"MXM00076680","MEXICO CITY, MX","2018-10-14",,
"MXM00076680","MEXICO CITY, MX","2018-10-15","81","57"
"MXM00076680","MEXICO CITY, MX","2018-10-16","80","58"
"MXM00076680","MEXICO CITY, MX","2018-10-17","76","54"
"MXM00076680","MEXICO CITY, MX","2018-10-18","66","54"
"MXM00076680","MEXICO CITY, MX","2018-10-19",,
"MXM00076680","MEXICO CITY, MX","2018-10-20",,
"MXM00076680","MEXICO CITY, MX","2018-10-21","72","54"
"MXM00076680","MEXICO CITY, MX","2018-10-22",,
"MXM00076680","MEXICO CITY, MX","2018-10-23","76","52"
"MXM00076680","MEXICO CITY, MX","2018-10-24","79","51"
"MXM00076680","MEXICO CITY, MX","2018-10-25","80","51"
"MXM00076680","MEXICO CITY, MX","2018-10-26","80","55"
"MXM00076680","MEXICO CITY, MX","2018-10-27","80","56"
"MXM00076680","MEXICO CITY, MX","2018-10-28","71","54"
"MXM00076680","MEXICO CITY, MX","2018-10-29","71","54"
"MXM00076680","MEXICO CITY, MX","2018-10-30",,
"MXM00076680","MEXICO CITY, MX","2018-11-01","77","54"
"MXM00076680","MEXICO CITY, MX","2018-11-02","68","55"
"MXM00076680","MEXICO CITY, MX","2018-11-03","71","54"
"MXM00076680","MEXICO CITY, MX","2018-11-06",,
"MXM00076680","MEXICO CITY, MX","2018-11-07","80","51"
"MXM00076680","MEXICO CITY, MX","2018-11-08","78","53"
"MXM00076680","MEXICO CITY, MX","2018-11-09","79","53"
"MXM00076680","MEXICO CITY, MX","2018-11-10",,
"MXM00076680","MEXICO CITY, MX","2018-11-11","76","53"
"MXM00076680","MEXICO CITY, MX","2018-11-12","76","53"
"MXM00076680","MEXICO CITY, MX","2018-11-13","78","52"
"MXM00076680","MEXICO CITY, MX","2018-11-14",,
"MXM00076680","MEXICO CITY, MX","2018-11-15",,
"MXM00076680","MEXICO CITY, MX","2018-11-16","70","42"
"MXM00076680","MEXICO CITY, MX","2018-11-17","72","42"
"MXM00076680","MEXICO CITY, MX","2018-11-19",,
"MXM00076680","MEXICO CITY, MX","2018-11-20","78","44"
"MXM00076680","MEXICO CITY, MX","2018-11-21","78","47"
"MXM00076680","MEXICO CITY, MX","2018-11-22",,
"MXM00076680","MEXICO CITY, MX","2018-11-23","78","50"
"MXM00076680","MEXICO CITY, MX","2018-11-24","78","51"
"MXM00076680","MEXICO CITY, MX","2018-11-27","72","49"
"MXM00076680","MEXICO CITY, MX","2018-11-28","73","49"
"MXM00076680","MEXICO CITY, MX","2018-11-29","66","55"
"MXM00076680","MEXICO CITY, MX","2018-11-30",,
"MXM00076680","MEXICO CITY, MX","2018-12-01",,
"MXM00076680","MEXICO CITY, MX","2018-12-02","80","49"
"MXM00076680","MEXICO CITY, MX","2018-12-03","80","49"
"MXM00076680","MEXICO CITY, MX","2018-12-04","79","51"
"MXM00076680","MEXICO CITY, MX","2018-12-05","77","50"
"MXM00076680","MEXICO CITY, MX","2018-12-06","77","48"
"MXM00076680","MEXICO CITY, MX","2018-12-07",,
"MXM00076680","MEXICO CITY, MX","2018-12-08",,
"MXM00076680","MEXICO CITY, MX","2018-12-09","79","49"
"MXM00076680","MEXICO CITY, MX","2018-12-10","73","50"
"MXM00076680","MEXICO CITY, MX","2018-12-11","70","46"
"MXM00076680","MEXICO CITY, MX","2018-12-12","68","46"
"MXM00076680","MEXICO CITY, MX","2018-12-13",,
"MXM00076680","MEXICO CITY, MX","2018-12-14","71","50"
"MXM00076680","MEXICO CITY, MX","2018-12-15","73","44"
"MXM00076680","MEXICO CITY, MX","2018-12-16",,
"MXM00076680","MEXICO CITY, MX","2018-12-17","73","45"
"MXM00076680","MEXICO CITY, MX","2018-12-18",,
"MXM00076680","MEXICO CITY, MX","2018-12-19","76","45"
"MXM00076680","MEXICO CITY, MX","2018-12-20",,
"MXM00076680","MEXICO CITY, MX","2018-12-21","69","38"
"MXM00076680","MEXICO CITY, MX","2018-12-22","70","38"
"MXM00076680","MEXICO CITY, MX","2018-12-23","72","41"
"MXM00076680","MEXICO CITY, MX","2018-12-24","73","41"
"MXM00076680","MEXICO CITY, MX","2018-12-26","73","46"
"MXM00076680","MEXICO CITY, MX","2018-12-27","76","46"
"MXM00076680","MEXICO CITY, MX","2018-12-28","76","45"
"MXM00076680","MEXICO CITY, MX","2018-12-29",,
"MXM00076680","MEXICO CITY, MX","2018-12-30","80","46"
